10265,2
10331,2
10371,2
10383,2
10435,2
10457,2
10488,2
10608,2
10701,2
10724,2
10801,2
10813,2
10953,2
10961,2
11027,2
11061,2
11130,2
11408,2
11451,2
11456,2
11519,2
11532,2
11547,2
11567,2
11625,2
11659,2
11735,2
11859,2
11874,2
11894,2
12005,2
12008,2
12056,2
12094,2
12115,2
12161,2
12172,2
12250,2
12315,2
12380,2
12562,2
12612,2
12640,2
12690,2
12708,2
12767,2
12858,2
12946,2
13015,2
13231,2
13320,2
13340,2
13373,2
13416,2
13473,2
13529,2
13584,2
13626,2
13636,2
13677,2
13689,2
13730,2
13759,2
13844,2
13893,2
13959,2
13965,2
14004,2
14011,2
14024,2
14143,2
14272,2
14304,2
14313,2
14340,2
14417,2
14429,2
14547,2
14564,2
14566,2
14614,2
14674,2
14683,2
14707,2
14814,2
14825,2
14987,2
15019,2
15102,2
15128,2
15237,2
15262,2
15393,2
15521,2
15579,2
15593,2
15669,2
15795,2
15802,2
15814,2
15848,2
15876,2
16021,2
16069,2
16139,2
16169,2
16191,2
16357,2
16449,2
16468,2
16477,2
16611,2
16654,2
16881,2
16931,2
16999,2
17035,2
17063,2
17118,2
17126,2
17132,2
17149,2
17228,2
17257,2
17258,2
17308,2
17325,2
17328,2
17345,2
17392,2
17604,2
17629,2
17642,2
17643,2
17769,2
17807,2
17924,2
17934,2
17939,2
17965,2
17998,2
18029,2
18083,2
18120,2
18145,2
18445,2
18560,2
18584,2
18608,2
18638,2
18642,2
18697,2
18809,2
18849,2
18855,2
18866,2
18983,2
19000,2
19291,2
19427,2
19516,2
19525,2
19529,2
19581,2
19813,2
19888,2
19927,2
111,3
147,3
153,3
160,3
297,3
355,3
432,3
519,3
641,3
651,3
657,3
866,3
1296,3
1307,3
1348,3
1350,3
1368,3
1398,3
1544,3
1595,3
1657,3
1658,3
1881,3
1943,3
2034,3
2071,3
2073,3
2158,3
2252,3
2298,3
2379,3
2398,3
2402,3
2420,3
2536,3
2563,3
2620,3
2918,3
2978,3
3011,3
3174,3
3230,3
3232,3
3238,3
3288,3
3404,3
3437,3
3505,3
3540,3
3701,3
3735,3
3755,3
3976,3
3986,3
4024,3
4064,3
4126,3
4170,3
4172,3
4254,3
4270,3
4463,3
4475,3
4566,3
4649,3
4658,3
4907,3
4937,3
5042,3
5209,3
5324,3
5352,3
5452,3
5467,3
5506,3
5718,3
5848,3
5983,3
5988,3
6133,3
6597,3
6638,3
6657,3
6670,3
6716,3
6719,3
6735,3
6769,3
6884,3
6891,3
6896,3
6960,3
7004,3
7043,3
7104,3
7210,3
7309,3
7325,3
7484,3
7513,3
7531,3
7550,3
7652,3
7675,3
7731,3
7764,3
7778,3
7862,3
7902,3
7927,3
8024,3
8089,3
8159,3
8221,3
8364,3
8398,3
8419,3
8646,3
8856,3
8862,3
8885,3
8942,3
9040,3
9168,3
9174,3
9279,3
9364,3
9430,3
9566,3
9580,3
9673,3
9727,3
9786,3
9860,3
10115,3
10142,3
10332,3
10349,3
10352,3
10368,3
10399,3
10506,3
10564,3
10568,3
10597,3
10725,3
10762,3
10834,3
10875,3
10886,3
10930,3
10967,3
11067,3
11299,3
11345,3
11390,3
11422,3
11463,3
11500,3
11838,3
11858,3
12035,3
12128,3
12263,3
12370,3
12373,3
12458,3
12461,3
12517,3
12577,3
12603,3
12634,3
12696,3
12795,3
13124,3
13157,3
13165,3
13206,3
13228,3
13333,3
13507,3
13531,3
13552,3
13631,3
13635,3
13691,3
13725,3
13790,3
13810,3
13819,3
13892,3
14016,3
14147,3
14297,3
14302,3
14309,3
14380,3
14409,3
14415,3
14422,3
14436,3
14442,3
14513,3
14559,3
14632,3
14642,3
14709,3
14772,3
14804,3
14867,3
14878,3
15042,3
15060,3
15079,3
15163,3
15201,3
15206,3
15224,3
15304,3
15341,3
15419,3
15422,3
15443,3
15445,3
15574,3
15620,3
15713,3
15925,3
15979,3
15986,3
16090,3
16093,3
16098,3
16115,3
16237,3
16274,3
16363,3
16395,3
16458,3
16551,3
16562,3
16664,3
16672,3
16693,3
16699,3
16731,3
16812,3
16844,3
16853,3
16946,3
17054,3
17071,3
17180,3
17446,3
17532,3
17594,3
17634,3
17635,3
17946,3
18068,3
18182,3
18209,3
18225,3
18418,3
18454,3
18467,3
18499,3
18747,3
18769,3
18805,3
18897,3
18939,3
18942,3
18982,3
19004,3
19059,3
19229,3
19337,3
19514,3
19597,3
19618,3
19728,3
19863,3
19878,3
19896,3
20069,3
20079,3
20085,3
20170,3
